video_id,title,upload_date,keyword,transcription
gnYWGXklu4A,"Inceneritore di Terni, continuano le proteste in Consiglio Regionale",7 years ago,inceneritore," Non possiamo dire che finché non ci sono dei dati acclamati si va avantiiconversione. Se c'è conformità alla legge, la politica non può fare pressione sui tecnici. Non è che si può mettere in discussione impianti che ci sono dicendo che secondo me fa male. Bisogna che ci sia un'istruttoria e una valutazione che tiene conto di dati certi e scientifici. L'accusa alla Presidente Marini è di voler tirare dritto scaricando la responsabilità sui dirigenti. Le opposizioni sono pronte a proseguire a oltranza la protesta se non verrà prolungata la conferenza dei servizi in modo tale da acquisire ulteriori pareri tecnici e dare la possibilità di parola a tutti i sindaci dei comuni del Ternano. Il procedimento però sarebbe già chiuso, resterebbe quindi da attendere un sì o un no sulla riattivazione dell'impianto."
jqKOOOmkJhw,"Incendio all’inceneritore di Terni, fiamme a Maratta, impianto Asm",4 years ago,inceneritore, I'm going to make a video of the sound of the microphone.
N4S3VrjZq44,inceneritore terni Giacchetti,9 years ago,inceneritore," Andrea Bocchi La posizione ha pure l'obiettivo di condizionare positivamente l'azione della Regione Umbria che in sede di conferenza Stato-Regioni dovrà far avvalere questa posizione del Comune di Termi anche per scongiurare rischi di provenienza di rifiuti da incenerire da fuori Regione. Quindi stiamo sicuri che aiuterà anche la posizione della Presidente Marini e renderà più forte il segnale che da domani partirà la Terni. Ma quello del Comune di Terni è un parere vincolante? È un parere vincolante, qualsiasi parere di ente è vincolante all'interno della conferenza."
-0dLeqccyYc,"Inceneritore a Terni, l'assessore Morroni sulle richieste di Acea",5 years ago,inceneritore," Comunque l'indicazione che ve ne data? La Giunta regionale si avverrà, come è previsto in questi casi, nell'ambito del processo di via del parere, del giudizio del Comitato Tecnico e quindi vedremo quelle che saranno le valutazioni che verranno sottoposte alla nostra attenzione e sullo basso di quelle prenderemo la nostra decisione."
CbhsvaF-drg,"Inceneritore Terni, Lega Nord e M5s occupano consiglio regionale",7 years ago,inceneritore," Occupazione simbolica dell'aula consigliare di Palazzo Cesaroni, oggi pomeriggio da parte dei due consiglieri del Movimento 5 Stelle Andrea Liberati e Maria Grazia Carbonari, e dei due esponenti della Lega Nord Emanuele Fiorini e Valerio Mancini. Presenti in aula anche Claudio Ricci. L'iniziativa, avviata dopo la fine della seduta odierna, era stata più volte paventata da Liberati nei suoi interventi in aula sulla questione degli inceneritor di ha continuato a chiedere la trattazione immediata o comunque un pronunciamento della giunta. Non essendo arrivato alcun intervento dai banchi dell'esecutivo, M5S e Lega hanno deciso di occupare l'aula."
YMWp8NzSjg0,"Inceneritore, da Roma l’invito ad Acea di cambiare idea su Terni",7 years ago,inceneritore," Importanti novità arrivano dalla capitale su temi quali lo smaltimento dei rifiuti solidi urbani presso l'impianto ternano di Acea. Stamattina nell'aula del Consiglio Comunale di Terni, rappresentanti locali e regionali del MoVimento 5 Stelle, affiancati dai colleghi consiglieri comunali di Roma, hanno illustrato i contenuti della mozione presentata dai pentastellati e approvata dalla stessa capitolina relativa alla partecipata Acea con i di da quella a cui è funzionale l'istanza formulata da Assembly and SRL titolata Estensione e tipologie di rifiuti non pericolosi da avviare a recupero energetico per l'impianto di termovalorizzazione sito interno in località Maratta Bassa. credo che sia un passaggio assolutamente importante e giusto da fare. Le prossime mosse spetteranno alla Giunta romana chiamata a determinare nel merito così come sempre nel merito dovrà esprimersi anche la conferenza dei servizi."
pSob71fDWO0,"Terni, Fabio Neri su inceneritore ex Printer",10 years ago,inceneritore," L'impianto, la società, la Terni Biomassa di Tozzi Holding ha chiesto un'autorizzazione che sostanzialmente è chiamata PAS, Procedura Abitrativa Semplificata, che è in capo al Comune di Terni. Noi riteniamo che questo impianto in realtà non debba e non possa passare attraverso questo tipo di iteratorizzativo, bensì passare attraverso un altro iterato autorizzativo in capo alla provincia, autorizzazione unica e quindi l'apertura di una conferenza di servizi e quindi tempi ben più ampi per arrivare poi ad avere l'autorizzazione. Non solo pensiamo che debba passare per valutazione di impatto ambientale, cosa che negli ultimi anni addietro non è stata fatta proprio per questo impianto. Ma c'è una questione. Noi abbiamo saputo già un tempo fa, lo diciamo anche in qualche comunicato, che dalla provincia che questo impianto non risultava nemmeno qualificato. Che cosa significa? Un impianto viene qualificato impianto alimentato a fonti rinnovabili, IAFR, per poter accedere poi successivamente al sistema di incentivi in certificati verdi che sappiamo essere quella sostanzialmente l'affare da un punto di vista economico per tutto il settore delle energie rinnovabili, quindi il pagamento del kilowatt prodotto con prezzo maggiorato perché viene proveniente da fonte rinnovabile. Quindi da questo elemento di conoscenza, cioè della non qualificazione, noi oggi azzardiamo un'ipotesi, cioè che sostanzialmente questo impianto, per non pensare che non si è interessato proprio all'incentivazione, la escludiamo in termini generali per un investimento di 8 milioni di Euro. Quindi l'unica possibilità che oggi questo impianto ha, secondo noi, da un punto di vista della norma normativa attuale, è di essere stato qualificato a progetto. Cosa significa? Nel 2011 Printer fece una comunicazione di inizio lavori che è quella che è stata poi volturata da Tozzi e con la quale oggi Tozzi sta portando avanti i lavori. Questa autorizzazione, questa comunicazione di inizio lavori del 2011 sarebbe quella a base della quale esiste la possibilità di una qualificazione a progetto che prevede un iter di tre anni entro cui entrare in esercizio. Ora, siccome questa autorizzazione è stata fatta il 18 maggio del 2011 scadrebbe esattamente il 18 maggio del 2014, cioè quindi ci ritroviamo sostanzialmente a ridosso di una possibile entrata in esercizio. Questo giustificherebbe la richiesta di procedura abitativa"
tBaIjMm9W_A,Terni: Manifestazione No Inceneritore,10 years ago,inceneritore," Probabilmente dovranno bruciare i rifiuti, i trainamenti da qualunque altra parte e quindi quello che si sta materializzando è una cosa molto semplice. La Piazza del Duomo ...se non dovessero essere ammazzati... [""The Star-Spangled Banner""] I La Catedral di San Gimignano you"
5urhQt-9RYo,27.10.12 Terni manifestazione No Inceneritore (2),12 years ago,inceneritore," Quanti chilometri per essere qui perché volevate ringraziarvi? Volevate ringraziarvi perché dalla campagna ci siamo resi conto che ogni volta che in Italia qualcuno si mobilita contro gli scarichi ai generitori e contro questi piani di speculazione aiuta anche la nostra lotta perché questi signori che vogliono speculare sulle nostre salute per guadagnare profitto da noi hanno creato un meccanismo devastante che ha inquinato i nostri territori noi in campania, dopo anni di lotta siamo riusciti finalmente a parlare di piano alternativo e imporne le alternative siamo riusciti a far comprendere ai cittadini e alle istituzioni che bisogna puntare su una raccolta differenziata e su riservi alternativi e resta solo la miopia e Volevano inquinare le nostre vite, continuano a portare piani di devastazione avanti. Noi abbiamo conosciuto le leggi speciali, siamo affrontati agli eserciti per poi scoprire che quelle di scariche le costruiva la camorra. Per questo siamo venuti anche a raccontarvi questa cosa, perché quei poteri che a casa nostra si chiamano camorra, qui si chiamano speculatori e vogliono ammalarvi. dal resto dell'Umbria. E' importante in questo momento connettere le lotte che ci stanno nel nostro territorio, nella nostra regione, connettere per dire basta a questo modello di rifiuti, per dire basta a questo modello di gestione del nostro territorio, ma per proporre anche un'alternativa pera che si basi sul diritto alla salute, sul diritto all'ambiente, sul diritto al rettito, sul diritto ad una vita degna per tutti e tutte. Basta gli inceneritori per un nuovo modello ambientale, un nuovo modello sociale, un nuovo modello di sviluppo. Adesso oggi a Terni, domani a Perugia, dopodomani in qualsiasi altra città dove ci fosse il bisogno di scendere in piazza tutta la cittadinanza unita. Grazie."
D3hoDvJYjlw,Terni: incendio nell’area dell’inceneritore Asm,3 years ago,inceneritore," The plane is now heading to the airport. Ajo, Arizona"
64NwYsSI-7I,Conferenza Stampa Terni - I SIGNORI DEI RIFIUTI - 06 02 2016,9 years ago,rifiuti," I comitati anti inceneritori di Umbria e Lazio riuniti insieme a Terni per denunciare l'esistenza di una lobby dei signori dei rifiuti che va dalla municipalizzata romana Acea all'imprenditore capitolino Cerroni e che condizionerebbe le politiche dei rifiuti, la gestione delle riscariche e le stesse privatizzazioni nelle due regioni. Il convegno ha discusso dei legami che connettono la discarica romana di Malagrotta con quelle umbre di Borgogiglione, Pietramelina, aziende locali laziali come Acea e Ama ad aziende umbre come la Gesenu. Il decreto sblocca Italia del governo Renzi ha già escluso l'insediamento di un nuovo inceneritore ad Albano Laziale e l'adesione al decreto della regione Umbria ha escluso nuovi impianti di incenerimento anche nella nostra Regione. Ribadito da parte dei comitati, no deciso a ogni nuovo impianto di incenerimento."
uC_bnQsaM3w,Terni 'adotta' un'ecoisola per la gestione dei rifiuti: via all'utilizzo per 20 famiglie,3 months ago,rifiuti," Allora diciamo che questo è un progetto sperimentale, voluto dall'amministrazione comunale per cercare di risolvere un tema molto importante che è quello della gestione dei rifiuti nella città. Questo progetto sperimentale deve essere un elemento trainante anche per svilupparlo nell'intero territorio della regione proprio perché è un valore molto innovativo. Infatti come vedete poi, vedrete dopo, su questo modello che abbiamo installato proprio nei pressi dell'amministrazione comunale ci sono tutte le sezioni di raccolta dei rifiuti. Questa gestione della raccolta viene fatta attraverso un modello campione di famiglie che si trovano nelle vicinanze dell'isola ecologica. In realtà sono 20 famiglie che serviranno per testare l'effettiva gestione della raccolta differenziata che andrà a superare l'attuale sistema della raccolta a porta a porta. Verrà gestita attraverso una card, questa card è esattamente la testa sanitaria, che permetterà di monitorare per ogni famiglia il modello di conferimento di ogni sezione di rifiuto e andare anche a mappare le loro qualità di gestione e di trattamento così da poter sviluppare anche possibili iniziative alla riduzione delle tariffe che vengono pagate attraverso la Tariq. Quindi diciamo che questo sistema di isola ecologia che potrebbe sembrare anche simile ad altre che sono state utilizzate su altri territori in verità rappresenta l'innovazione proprio perché viene fatto questo monitoraggio del sistema di conferimento da parte dei cittadini. Poi è dotato anche dei sistemi di controllo, diciamo la telecamera, per verificare anche la gestione effettiva delle modalità di conferimento e comunque rappresenta anche un sistema di valorizzazione del territorio perché questa isola ecologica porterà sulla parte esterna delle fotografie che identificano le emergenze del nostro territorio, quindi troviamo la cascata di marmore, il il Lugo, i bordi e tutte le parti che rappresentano il nostro rapporto qualitativo con il territorio. Quindi questo sistema verrà oggi aperto alla cittadinanza e rappresenta appunto l'incontro tra la qualità della gestione dei rifiuti e quindi il rapporto tra il territorio e l'ambiente. Il modello verrà poi esteso a tutta la città? Diciamo che adesso faremo questa per tre mesi una sorta di monitoraggio e andremo a definire poi i risultati della procedura cambione e poi sicuramente verrà sviluppato in tutto il nostro territorio."
