video_id,title,upload_date,keyword,transcription
1tWeB6d95QQ,Ingegneria Industriale,7 years ago,industria," Il corso di laurea magistrale in ingegneria industriale è un corso di laurea di secondo livello del Dipartimento di Ingegneria dell'Università degli Studi di Perugia, attivo presso la sede di Terni. Il corso di studio si articola in due anni e rilascia il titolo di dottore magistrale in Ingegneria Industriale si prefigge quale obiettivo primario quello di fornire allo studente elevate competenze per sviluppare progetti avanzati in termini di prodotto e di processo, sia dal punto di vista funzionale, costruttivo ed energetico, che della sostenibilità ambientale. Ulteriore obiettivo del corso di studi è quello di fornire un adeguato know-how per poter assistere le aziende nella gestione dell'innovazione tecnologica, con particolare riguardo all'industria manifatturiera ed energetica. Il corso di laurea di Terni è un corso a doppio titolo, infatti gli studenti iscritti possono chiedere di aderire al programma per il conseguimento oltre che del titolo italiano di dottore magistrale in ingegneria industriale, anche del titolo polacco di Master Science in the Field of Power Engineering presso il Politecnico di Varsavia. L'offerta formativa del corso di lauree in ingegneria industriale si articola in due curricula, Ingegneria Industriale e Progettazione Circolare per la Sostenibilità. Dopo un primo anno comune, al secondo anno lo studente potrà scegliere quali aspetti dell'Ingegneria Industriale vorrà maggiormente approfondire, aspetti legati alla realizzazione del prodotto, tematiche affrontate nel curriculum industriale, o aspetti legati alla sostenibilità del processo realizzativo, tematiche affrontate nel curriculum progettazione circolare. La progettazione circolare non è una nuova disciplina, ma un nuovo approccio alla produzione dei prodotti e alla gestione dei processi che si basa sull'approvvigionamento energetico e sull'impiego delle fonti energetiche rinnovabili, sulla massimizzazione del riciclo dei rifiuti e sull'efficientamento energetico dei processi. Pertanto il laureato in Ingegneria Industriale ha una sua preparazione adeguata per condurre sia la progettazione avanzata di prodotti e di processi e la gestione di macchine e sistemi complessi, sia per lavorare nell'ambito della manutenzione e della gestione di reparti produttivi o per svolgere attività di promozione, vendita e assistenza tecnica. Anche la libera professione rientra negli ambiti occupazionali del laureato in Ingegneria Industriale."
30Gi6vx_bJc,S G P s.r.l. Lattoneria Calandra per Gronde,10 years ago,industria, Пусть будет лето បានានានានានានានានានានានានានានានានමට කිරීමට කිරීමට කිានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន�Zither Harp you
yoDrgkVXucI,TGC Talks - Prof.ssa Loredana Latterini (University of Perugia),2 years ago,industria," L'esperienza è diciamo ventiennale, da vent'anni io mi occupo, mi sono appassionata ai nanomateriali. Nello specifico con i materiali di tipo grafenico, che invece è una conoscenza più recente, è stato un viaggio, è un viaggio affascinante perché al di là della caratterizzazione del campione che uno ha sotto mano, ha la possibilità di verificare sperimentalmente, quindi con delle misure, le caratteristiche, le proprietà strabilianti che possiedono. Allora, l'università può essere un modo per acquisire conoscenze che sono utili allo sviluppo industriale. Parlo per le mie competenze, per la mia formazione. Non credo che l'università di per sé possa essere un'istituzione che si impegna industrialmente, ma certamente ha delle competenze, delle strumentazioni e anche un livello di formazione che può essere utilizzato per sviluppare procedure di estremo interesse per le industrie. Attiva nel trasferimento tecnologico delle conoscenze e della formazione che riesce a fare per i giovani. Dunque, noi siamo un dipartimento sperimentale, quindi al di là dei laboratori per la preparazione, funzionalizzazione e formulazione, quindi laboratori chimici, abbiamo microscopi elettronici a scansione e a trasmissione, abbiamo microscopi a forza atomica per la misura topografica, abbiamo microscopi integrati Raman e fluorescenti e abbiamo tutta una serie di strumentazioni per la quantificazione della composizione chimica dei materiali, quindi CPE per esempio, analisi elementare."
cIAZh0xN2_E,04-03-2013 - From Perugia to London,12 years ago,industria," About us. Siamo 16 studenti che attendono una scuola secondaria a Perugia, capitale di Umbria, una regione ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino ino focusing in turn on law and management, business-oriented computer sciences and programming, tourist management and last but not least administration, finance and marketing, which is what we attempt to learn. 랩을 잘하는 편 La nostra scuola è una delle più grandi scuole tecniche in Umbria. Insieme siamo circa 1000 studenti e 100 insegnanti. Uno dei vantaggi della nostra scuola è il numero di computer lab ben equipaggiati, ma ci sono anche i studenti che sono in grado di imparare a lavorare in un'altra scuola. Altogether we are about 1000 students and 100 teachers. One of the advantages of our school is the number of well equipped computer labs, but there are also language labs and interactive whiteboards, which help boost our competence. Unico našega scuola so lezine z veliki libri, in trajamo una od seti copici dalje dialogi di Galileo Galilei sobi na sistemi delovanih. Potrebujemo anche unica antica collezione di airball e mnogo curiosi obzeki in disegli relazati con biologia We can also boast a rather unique antique herbal collection and many curious objects on display related to biology, chemistry, mathematics and mineralogy. Anche il sport è molto importante per noi. In effetti, abbiamo tre grandi giri dove possiamo praticare sport tutto il giorno. Molti di noi hanno partecipato a numerose competizioni di studenti e abbiamo vinto abbastanza tante prezzi. B0303 GERRARD PLACE Naša šola se postane pozad centra, na diale Centova 4, vicino al Renato Curi Stadio di calcio. Potete raggiungerci in molti modi, via Minimetro, un sistema di trasporto urbano innovativo che è metà soprafondo e metà sottofondo, ma anche via bus, tram e auto. Un altro punto più mundane è la nostra bella ca provides us daily with good, fresh and healthy food. We are looking forward to welcoming you soon."
qKM_7ovz27o,Saet Umbria inaugurazione sede di Perugia 17092021,3 years ago,industria," Amici della Voce del territorio Umbro, ben trovati. Oggi siamo nel contesto della zona industriale di Perugia, Sant'Andrea delle Fratte, dove siamo venuti a trovare una nuova realtà. Saet Umbria che inaugura la sua nuova sede appunto qui in zona Sant'Andrea delle Fratte e un imprenditore importante Simone Tomassini che dopo 25 anni di esperienza decide di fare un altro passo appunto del suo percorso lavorativo. L'aviamo già intervistato qualche settimana fa, ha approfondito con lui i temi e oggi siamo venuti a trovarlo come promesso per inaugurare la sua nuova sede, dare anche voce ai suoi collaboratori, vedere anche le personalità politiche, anche gli amici che sono venuti a rendergli omaggio. È veramente un bel pomeriggio, un'atmosfera bella, forse non premiata dal tempo, Massimo non ha voluto sfruttare e soprattutto anche sfidare la fortuna con questo venerdì 17 però comunque sarà un successo e seguiteci perché attraverso i contributi di immagini e di intervisti vi renderemoimento già di un bel traguardo, quello dell'apertura di una sede, voglio dire, definitiva e quindi sono molto fiero. Ovviamente l'emozione è anche per la presenza delle persone, anche per quello che vuole dire, speriamo soltanto che il tempo ci assista un po' di più, ma per il resto siamo fiduciosi. Volevamo un venerdì per ovvi motivi organizzativi. Abbiamo cercato di anticiparlo il più possibile per via, insomma, voglio dire, del tempo e dell'estate. Non siamo stati fortunatissimi, ma non sono scaramantico e come abbiamo scritto nell'invito la sicurezza non è una questione di fortuna, così come non è una questione di scaramanzia, quindi costruiamo intorno alla sicurezza il nostro futuro senza pensare a questioni di scaramanzia o di altro tipo. Va bene anche venerdì 17. L'esperienza e la preparazione che ho accumulato negli anni sono quello che mi sta portando risultato in questo momento. Devo dire che al progetto hanno creduto molte persone, molte aziende, molti enti e anche molti privati. È ovvio che sto raccogliendo quello che ho seminato nell'esperienza ventennale, questo è ovvio. Ma per il resto bisogna studiare e lavorare, tutto il resto non conta. Avremo ancora molte cose da imparare e molto da andare avanti. Evito tutti i ringraziamenti del caso, la famiglia, la moglie, i figli, i collaboratori, però sicuramente il successo viene da un gruppo di persone che sono un po' visionarie come me, quindi i miei collaboratori sono sicuramente la differenza, il vantaggio, il più per questa esperienza e per questa scommessa. Sono contento, ovviamente è importante che ci siano imprenditori come Simone, che è una persona seria, che vogliono investire ancora sulla nostra città, su un settore molto importante che è quello della sicurezza privata, uno spazio sempre più importante di sicurezza integrata, accanto al lavoro ovviamente importantissimo e fondamentale che fanno le forze dell'ordine cui sempre più privati, sempre più aziende si rivolgono per aumentare il livello di sicurezza. Credo che sia da salutare con positività. Vedere una nuova eh azienda che apre solida e sicuramente qualcosa di veramente che fa molto piacere in un momento in cui c'è stata una crisi pandemica che oltre a aver prodotto dei migliaia in umbre a mille e cinquecento morti e tantissime aziende partiteiva o che hanno chiuso o che sono andate in ginocchio, sapere che ancora pandemia in corso perché fino al trenta e un dicembre c'è lo stato di emergenza, c'è un imprenditore che riesce ad aprire una realtà importante e ovviamente è uno di quei bei segnali che fa ben sperare per il futuro. Bellissima serata, complimenti a Simone, tantissimi amici a festeggiarlo a festeggiare la sua iniziativa in una bellissima sede avanti tutta complimenti questi sono gli imprenditori dell'Umbria I don't wanna be me, without you, you know me. You know I'm still your type, I don't care about the rest. I don't care about the rest, I don't care about the rest. I don't care about the rest, I don't care about the rest. I don't care about the rest, I don't care about the rest. I don't care about the rest, I don't care about the rest. I don't care about the rest, I don't care about the rest. I don't care about the rest, I don't care about the rest. I don Questo è un ottimo segnale per il nostro territorio, per Perugia ma anche per in generale per l'Umbria perché questa vitalità delle aziende ci dà un ottimo segnale che dobbiamo assolutamente intercettare che in questo momento di ripresa deve essere anzi accompagnato dalle istituzioni in un'ottica di crescita per tutti noi. I complimenti a un amico di infanzia perché con Simone ci conosciamo da ragazzini, abbiamo condiviso tante cose insieme, ma più che altro un bravo imprenditore coraggioso impegnato nel territorio da sempre e nonostante l'avversità meteorologica e anche un po' di scaramanziao per quanto mi riguarda da 20 anni con Simone Tomassini e con gran parte del gruppo del quale fa parte Saet Umbria. Quindi sicuramente emozionante, è un nuovo inizio e mi auguro che il percorso sia altrettanto soddisfacente come tutto quello che ci è stato in passato. Saet è una realtà molto più importante a livello nazionale e quindi ci sono tutti gli auspici per poter fare bene, fare meglio, crescere come gruppo e stabilizzarci su una fascia importante. Sono molto contento perché abbiamo sdrammatizzato un po' con questa data un po' così strana, però in realtà siamo molto felici, siamo molto contenti e siamo riusciti ad attuare finalmente il nostro sogno e quindi abbiamo una nostra realtà, c'è una grossa azienda dietro alle nostre spalle che ci supporta e noi abbiamo la nostra esperienza e speriamo di fare bene nel futuro. Noi ancora ce la metteremo tutta e abbiamo una gran voglia di dimostrare quello che sappiamo fare in realtà. Sono le emozioni fortissime che riusciamo a provare per questa nuova esperienza. Come sentite la sensazione di un nuovo amico? Come è stato l'inizio del tuo primo Giro? è una gran bella iniziativa, un gran bel progetto dove noi ci abbiamo creduto fortemente e ci crediamo, ci crederemo e ecco dove siamo arrivati. Beautiful Beautiful Beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful,"
_xnBzhPojRI,"Stefania Proietti, University of Perugia",11 years ago,industria," Your university is doing a fair amount of research around the world, different countries in the world. Tell me about your research. Yes, thank you Daniel and good morning to all. I'm Stefania Proietti, as you said. I'm a researcher at the University of Perugia and I'm also a contract professor of economy in energy and engineer. Our university and our of work about energy efficiency and the new innovative energy systems and CCS applied to small size power plants. This is an innovative frontier of our research works. I'm a member of the thermal machine research group of the industrial engineering department and our coordinator, Professor Umberto Desideri, is a peer review of IPCC special report and now is a member of the American Society of Mechanical Engineers about the development of CCS in theahodnjih zasiljenjah. Naša razisledka se trage vsako na the Italian Foundation for Sustainable Development, and we are a member of the Technical Task Force of the EU Zero Mission Platform. svoje razvijanje, svoje svobodne razvijanje, svoje srednice, svoje srednice, svoje srednice, svoje srednice, svoje srednice, svoje srednice, svoje srednice, svoje srednice, svoje srednice, reduzioni in emisijne ingenirovanih. Prezidentem so mi tre spin-off, se je sestavilo v 2005, da so bili and by some other young researchers of the Industrial Engineering Department. And you're doing specific research, or research all over as you say, but also in Nepal with regards to housing made from renewable sources. Explain a little bit about the research, the work you've And in particular, not in this case, but we study innovative energy system as fuel cell. Since 1999 in Perugia, we have an important experimental laboratoryšega razisku o CCS z MCFC, o cilju zvonče. In na koniec, mi se izvaja, da je una zanimiva stvar na naši firmi, da je na naši firmi, da je na naši firmi, da je na naši firmi, da je na naši firmi, da je na naši firmi, da je na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, na košiče, potrebna legenda, je da je momento, da je Yowth Company možno da daje rad jovimi raziskavcami in jovimi inženieri. Na koncu, mi se je, da na momento, naša regola je da se stvarimo na praznično problemo, da se raziskave pospoli od svoje zgodovinešanje, da se pravimo na različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih različnih the sustainable future now."
Nyqcg3MlixY,"Prof. Antonio Batinti, Director Unifactory - University for Foreigners  Perugia",10 years ago,industria," In rappresentanza dell'Università per Strade di Perugia abbiamo con noi il professor Antonio Batitti che oltre a essere direttore di Unifactory che ci ospita qui oggi è anche responsabile scientifico del progetto ALI e di tante altre iniziative dal punto di vista della cultura e delle medaglie umanistiche, che collaboreranno con la Cattedra UNESCO. Per me lo professore ci vuole dire qualcosa in più su questi progetti? Bene, intanto abbiamo trovato una circostanza fortunata di unire energie e anche risorse e progetti che hanno in comune l'acqua. Ci occupiamo dell'acqua nell'Atlante Linguistico Italiano da circa 30-40 anni e abbiamo insieme prodotto con la collaborazione di almeno 12 università a livello europeo studi che riguardano la centralità dell'acqua legata alla cultura. E anche nel linguaggio di tutti i giorni noi usiamo locuzioni che contengono l'acqua, tieni l'acqua in bocca, cioè per silenzio, puoi mettere un dito nell'acqua, fare qualcosa di inutile, cioè siamo avvolti e immersi nell'acqua, ma qualche volta non ne conosciamo la condizione che permette la formazione di varie culture. Ecco, appunto l'Atlante Linguistico degli Alchi Italiani ha consentito di dare uno sguardo su questa civiltà e cultura delle acque poco conosciute, mentre hanno determinato una grande varietà legata alla presenza delle acque, sia la fauna che la flora, che la vita stessa. E di fatti noi abbiamo cercato di puntare l'attenzione sul rapporto che esiste tra la presenza dell'acqua, la vita, la storia e la lingua di queste comunità. Per cui oggi ci troviamo di fronte che possa essere rafforzata anche dalla presenza di altri progetti perché Unifactory si propone come coordinamento di iniziative che tra di loro si rinforzino e non che si separino. Ecco, il rinforzo reciproco ci consentirà di dare anche una visione più ampia e anche un'incidenza maggioreologico attraverso un museo virtuale di tutto il nostro patrimonio, ma anche del patrimonio notevolissimo che abbiamo, bibliografico, perché abbiamo tre fondi notevolissimi storici presso la razza gallenga che in qualche modo uniti al grande patrimonio del bibliografico che abbiamo del 900 e anche del 2000 possiamo offrire attraverso questo circuito tutta la nostra ricchezza e fare in modo tale di sviluppare quello che per noi è abituale, quella cultura universale perché noi ci troviamo in una situazione straordinaria di vivere insieme a culture, lingue, tradizioni diverse, ma vivere insieme significa mantenere i propri sguardi ma avere la ricchezza dello sguardo di chi è accanto a noi."
tYYa0M9mJFM,Storage Silo Plant - 2022 Installation in Perugia (Italy),3 years ago,industria, The end
27E2KVSgGfw,sps steroglass,14 years ago,industria," I'd like to introduce the Steroblast Rotary Evaporator. This is one of the products that we represent here in the United States. This is a high safety rotary evaporator for industrial process chemistry. This consists of a 50 liter evaporation vessel, condensing unit, receiver flasks. A couple of other features that it has, a pressure relief valve in case we are doing a pressurized system. It also has a lot of instrumentation, temperature for vapor temperature, pressure to sense vacuum. This is a fill valve to fill the evaporation flask. This is a valve that can blanket the evaporation flask and the whole unit with nitrogen. The entire unit is also driven by an industrial scale PLC. This PLC can control vacuum, rotation speed, temperature of the water, and also because of the vapor temperature, can control the process. We have here the hosing for the glycol or coolant fluid that we're going to the condenser. And this is how the vacuum is applied to the unit. It's on wheels, so it's portable. And it's also designed with a tremendous amount of safety features as well. So if the operator were to inadvertently open the doors while it's in process, it would shut down. If the bath heats up too much, it would shut down. If for some reason the motor stops rotating the vessel, it would shut down. All of these are high safety features in order to protect the process as well as the operator. Let's look now at the control system. Anytime you're ready. So it's completely corrosion resistant and offers high purity. One of the main components of the condensing system is this high efficiency, high heat transfer area coil condensing unit. The coil condenser takes the vapors, condenses them to a liquid, and then it is sent onward by via gravity to the receiver vessels. Here you see the vacuum is applied at this point. Once we go into the receivers we can control the receivers individually with these valves. So as one fills up we can take it offline and we can drain it. The caps of the receiving vessels also have a valve as well as a secondary port which is capped off. Underneath the receiving vessels, we have drain valves. So all along, these can be metered because everything is graduated. Down below, we see the utilities behind the utility panel, which we'll show you in a moment. But what you're looking at here are the explosion-proof solenoid valve and the inlet and outlet hoses, which are insulated that allow the coolant media, either glycol or some other form of cooling fluid, into the heat exchanger or coil condenser. Let's look at the utility panel. Here you see the utility panel. This utility panel can come as standard with hose barb connections or anti-flange connections as you see here. These flanges allow you to bolt any. By pushing F4 we raise the heating bed which is obviously raised hydraulically and now we're applying heat to the vessel. So obviously we are offering now a gentle method of heating with vacuum applied. We reduce the boiling temperature and allow the solvents to start evaporating off. We can also move the vessel down wherever we like it, stop it along the way. And there's another way to control how much heat we're putting into the evaporation vessel."
uVTrYcMoL10,CONCETTI CELEBRATES CENTURY OF MANUFACTURING,6 years ago,industria," 100 years ago, a lot of things happened. The First World War ended, Nelson Mandela was born, and stainless steel was invented. But 100 years ago, in a village shop, Domenico Concetti would create his agricultural company playing a major role in the packaging industry worldwide. Craftsmanship has now become industrial technology. We now manufacture complete systems to weigh, bag and palletize bulk products. បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� Our custom feed machines are designed, built and tested in-house. They stand out for their excellence and innovative technology. Core values like respect, reliability and passion have been guiding our company throughout, allowing us to grow in knowledge and experience. Since four generations, with about 40 million euros turnover, more than 6,000 machines manufactured, over 2,000 clients, 14,000 square meters covered production area, 250 employees. Concetti is ready to face future challenges. Your challenges."
ktjJ2yPbs-4,"Perugia, rifiuti: l'incendio alla Biondi recuperi di Ponte San Giovanni",5 years ago,nocività, Rua S.J.Maria
ojiEMVZvYWM,"Perugia, incendio ed esplosione ai magazzini Fioroni di Balanzano",7 years ago,nocività, Стоять! you
Qhzf1pdfZrs,"Perugia Ponte San Giovanni, zona industriale Balanzano: a fuoco deposito rifiuti",5 years ago,nocività," I Háblanos, México Terima kasih kerana menonton!"
