video_id,title,upload_date,keyword,transcription
ELp-L-KRdnA,Urban Freeride - Perugia Down Town [ECU #2],1 year ago,biciclette," 5 4 3 2 1 Pai, pe de-alea! Pedale, pedale! Bravo, bravo! Da-i, da-i, da-i! Oh Oh 5, 4, 3, 2, 1, vai! I'm going to go on the other side. ahí ahí Be careful! 5 4 3 2 1 vai Сиди с ума! You"
1RjkJlATdsQ,PERUGIA-FIRENZE IN BICICLETTA Vlog #4,4 years ago,biciclette," Wow so Direzione Evidenza! Perché noi siamo il miglior team manager del pianeta One pill makes you larger and one pill makes you small And the ones that mother gives you don't do anything at all Go ask Alice when she's ten feet tall I think Remember what the Domo said Feed your head Feed your head Je vais s'habiller les yeux ! Ça va être la vilaise ! On y va ! ok, sono a Firenze ci mancano gli ultimi 2 km per arrivare a Piazza del Michelangelo è stata corta è stata difficile però ci siamo riusciti l'obiettivo raggiunto ¡Hostia! ¡Estamos arriba, sí! ¡Woo! ¡Cómo! ¡Estamos llegando! ¡Más rápido! ¡No me pasen! ¡Por Jodida! ok adesso andiamo a ricercare un bel ristorantino facciamo un bel pranzetto in questa città magnifica Ciao belli! Ciao! Va letto va! Ciao belli! A lunedì!"
rK0DZmWUtqI,UMBRIA TRAIL 2020 passaggio sull'acquedotto medievale di Perugia,1 year ago,biciclette, So අපි පිටියි කිරීමට කිරීමට කිරීමට කිරීමට කිරීමට කිරීමට කිරීමට කිරීමට කිරීමට ක you
ZRel8BRUrWs,downtown Perugia 2023,1 year ago,biciclette," Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! Via! so So yeah. You'll see the difference now If we change it, you'll know how It's like a family I love you and you're part of me And if we should separate Go your own way, I won't wait Bring the funk back Whew. so 3, 2, 1, vai! Stanno nelle scarpe! Ajo, Arizona so so You'll see the difference now If we change it, you'll know how It's like a family And if we should separate Go your own way I won't wait Bring the funk back I'm in here 1st St 3 2 1 vai so You'll see the difference now If we change it, you'll know how Nothing ever stays the same Once you let it, let it change It's like a family tree Part of you and part of me And if we should separate Don't come your own way, I won't wait Bring the fuck back I I H&N Pistol,"
v08iL4RCFFs,PS1 URBAN PERUGIA... che busso,1 year ago,biciclette," Piazza di S.Francis 3, 2, всё, всё, всё, всё. I'm going to go to the right. No! Oh. Are you okay? Yes, yes. Dios mio uh I出乎意料 129"
phym4ZYE3N4,road trip perugia bmx team,9 years ago,biciclette," What I would do to take away this fear of being loved Allegiance to the pain Now I fucked up and I'm missing you I'll never be like you I would give anything to change this fickle-minded heart that loves fake shiny things Now I fucked up and I'm missing you I've never been like you I'm only human, can't you see? I made, I made a mistake I'm sorry. I'm only human, can't you see? I'm made, I'm made of this state Please just look me in my face Tell me everything's okay, cause I got it I'll never be like you I'm only human, can't you see? I'm made, I'm made of this state Please just look me in my face Tell me everything's okay, fool I'm begging darling, please, absorb me of my sins for you Falling on my knees, forgive me, I'm a fucking fool I'm begging darling, please, you see? I'm made, I'm made, I'm a see Please just look me in my face Tell me everything's okay, cause I got it Ooh, can I be like you? I'm only human, can't you see? I'm made, I'm made, I'm insane Please just look me in my face Tell me everything's okay, sad like this Ooh, I could never be like you"
ZD4H6l1D0kY,MTB Perugia - Centro,3 years ago,biciclette, I I'm going to get that party going. បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� so Oh តូចានិត្រាន់ាន់ាន់ាន់ាន់ាន់ាន់ាន់ាន់ាន់ាន់ាន់ាន់ាន់ាន់ានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� Oh sopra la panca?
9oyk49T7Bag,Perugia Vecchia - Il Tasso,5 years ago,biciclette," 2.5 km Cedar St Cool Down Woo! Ajo, Arizona"
xcBqu6jKXFo,Umbria Bike Tour - 2022,2 years ago,biciclette," so បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� Oh ¡Oh, Chito! ¡Qué bonito! បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� No llores, no llores, no llores de mi la roca. Y aunque a ti no le ha de leste que te clube la pelota. បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� Este grupo es como el vino. El tiempo mejora. Dios está conmigo. Amén. Tienen una suerte ustedes de tener tan buenos amigos para compartir estos momentos. Los felicito. បូនានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� Ooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo you"
pfdg4FazRsk,"MTB Perugia - Casa del Diavolo, valle del Ventia, Galgata, Santa Cristina, Belvedere, Montelabate",4 years ago,biciclette," You Der Schiff ist in der Nähe von der Stadt. បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� Oh បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� No nos vuelvas más a mi hogar, zapamiento ruido de Madre Tierra. y el río La combinación es cenella no? scondi una cenella? e se tutti ripresi ragazzi, neanche io che cado Oh dear, dear. I I pledge allegiance to the underworld A nation of the dark, thereof which I stand alone A beast in the crowd, a song against the mold Without a doubt, singled out, the only way I know, cause I wanna be the minority I don't need your authority Down with the the moral majority Cause I wanna be the minority You might help me now The only way I know One light, one mind Flashing in the dark Blind what's the point of majority thousand broken hearts We'll cry it out loud, she's screaming under me I'll pray for all, fuck them all, you are your decider Si. No podemos moverla. ¡No podemos irnos! This is just an ordinary day Wipe the insecurities away I can see the sunshine Far across the desert in the sky Beautiful girl, won't you be my inspiration? Beautiful girl, told you, told you you're not around What in the world, what in the world Could ever come between us Beautiful girl, beautiful girl I'll never let you down, I'll never let you down This is the beginning of your day Life is more intricate than it seems Always be yourself along the way Living through the spirit of your dreams Beautiful girl, will you be my inspiration? Beautiful girl, won't you be my inspiration? Beautiful girl, don't you throw your love around What in the world, what in the world, could ever come between us? Beautiful girl, beautiful girl, I'll never let you die You Beautiful girl, won't you be my inspiration? Beautiful girl, don't you try and go around and around. What in the world, what in the world, could ever come between us? Beautiful girl, beautiful girl I'll never let you down, won't ever let you down We are turning right to Park Road Well, we know I'm going away And how I wish I wish it were so So take this wine and drink with me And let's delay our misery Say tonight Fight the break of dawn Come tomorrow Tomorrow I'll be gone. Tomorrow comes with one desire To take me away from the truth It ain't easy to say goodbye Darling, please don't stop to cry Cause girl, you know I've got to go Oh, Lord, I wish it wasn't so Say tonight and fight the break of dawn Come tomorrow, tomorrow I'll be gone Say tonight and fight the break of dawn Come tomorrow, tomorrow I'll be gone I wish that I could stay. I wish it gone safe tonight. And if I can break a dawn, come tomorrow. Tomorrow I'll be gone safe tonight. If I can break a dawn, come tomorrow. Tomorrow I'll be gone safe tonight. And if I can break a dawn, come tomorrow. Tomorrow I'll be gone. Tomorrow I'll be gone Tomorrow I'll be gone Tomorrow I'll be gone Tomorrow I'll be gone Tomorrow I'll be fine Save the night Save the night Save the night, all of that's This could take all night Think I need a devil to help me get things right Hook me up a new revolution Cause this one is a lie Sat around laughing and watched the last one die Now I'm looking to the sky to save me Looking for a complication Looking to the dark I'm dying as impatience It can wait one night Give it all away if you give me one last try Will it happen, will the ever-tra future, save my life. I'm looking for a complication. I It's not a fire I'm looking to the sky to save me Looking for a sign of life Looking for something to help me learn and thrive I'm looking for a complication Looking cause I'm tired of trying Make my way back home where I learned to Look into the sky to save me Look at this guy I'm looking for a complication Looking cause I'm tired of trying Make my way back home when I learn to fly Make my way back home when I learn to fly Make my way back home when I'm not saying it's your fault Although you could've done more Oh you're so naive, yeah so How could this be done With such a smiling sweetheart? Oh and your sweet and pretty face You said you look me well For something so beautiful Oh, that every time I look inside I know she knows that I'm not fond of asking True or false, it may be Will she steal out to get to get me And I know, she knows, that I'm not from the roster True or false, it may be, well she's still out to get me I may say it was your fault, but I know Something so beautiful About every time I look inside I know she knows that I'm not from the Ruskin And you were born simple, baby But she still loves to get me And I know she knows that I'm not from the Ruskin And you were born simple, for simplicity She still loves to care, babe So how could this be done? You're such a smiling sweetheart Oh, you're so naive, yeah, so It's such an ugly thing For someone so beautiful Oh, that every time you're on his side I know, she knows That that I'm not fond of asking But you oppose it, maybe, but she's still out to get me And I know, she knows, that I'm not fond of asking But you oppose it, maybe, but she's still out to get me Just don't let me down Just don't let me down Hold on to this kind and that's about the time she walked away from me Nobody likes you when you're 23 And I'm still more amused by TV cost What the hell is car ID? My friends say I should act my age What's my me What the hell is wrong with me? My friends say I should act my age Thoughts about the time that she had done with me The words she took and spoke so seriously With many years ahead to fall in line Why would you wish down on me? I never wanna act my age When my age again, when my age again? What's my age again? What's my age again? Девочка-пай When we were young the future was so bright The old neighborhood was so alive And every kid on the whole damn street Was gonna make it big and not be beat Now the neighborhood's cracked and torn And kids are grown up but their lives are worn How can one little street Swallow so many lives? Chances grown, nothing's free Longing for, used to be Still it's hard, hard to see Frag your life, shine a chance, well she really did Station dropped out and had a couple of kids Marston wasn't home cause he's got no job She plays guitar and smokes a lot of pot Take a minute, suicide Brandon OD'd and died What the hell is going on? Cruelest dream realityasing ground, nothing's free Lonely boy, used to be Still it's hard, hard to see Fragile nights, shattered dreams We are now at Upper Session Road Will I slide, or separate my side? I don't, don't believe it's bad Slit my throat, it's all I have I heard your voice through a photograph I thought that I've been brought up the path We are now at the area of the Baguio-Bua-Itogon Road We are now at Upper Session Road I don't believe it's fair A slit in my throat, it's all I have I'll put my life into a paper cup The ice drifts further and I'm spilling my guts She won't know am I still a slut I gotta take it on the other side"
4WyJ0cmxitg,PISTE CICLOPEDONALI A PERUGIA,2 years ago,ciclabile," Il tratto della pista ciclopedonale che stiamo realizzando in questo momento parte dal parcheggio del UC cinema e si raccorda al percorso già esistente. E' previsto l'attraversamento pedonale illuminato attraverso la Piavaiola e poi un primo tratto di nuova realizzazione della larghezza di 2,50 metri che praticamente si estende lungo la Piavaiola e rimbocca la strada vicinale esistente, quella che sarà poi il percorso della pista ciclopedonale fino al Silvestrino. Il percorso ciclopedonale è completamente illuminato con 43 punti luce, sia a muro che su palo alto 6 metri. Diciamo è allo studio da parte degli uffici, con il collegamento con tutta la zona di Prepo e via Settevalli e dovrà essere previsto per forza un attraversamento del Genna con un idoneo. Le risorse finanziarie impegnate per questo tratto di 1.300 metri, 1,3 km, sono 410.000 euro. fino al parco di Ippo per dirci, dove già parte un altro percorso ciclopedonale e con tutta questa catena di tratti, di percorsi dovremo arrivare fino al Trasimeno. Il secondo lotto del progetto Porfessor finanziato dalla regione Umbria con finanziamenti comunitari per l'adeguamento del percorso ciclopedonale del Tegre. Il secondo lotto è caratterizzato dagli interventi di realizzazione ex novo di alcuni tratti del percorso stesso per circa due chilometri e mezzo ex novo. Sono lavori caratterizzati essenzialmente da scavi di piccola entità e rifacimento del manto con una particolare tecnologia che è praticamente un manto inestabilizzato con resine assolutamente naturali e permeabili, vincole. Nelle tempistiche c'è un periodo, diciamo che settembre-ottobre dell'anno corrente potrebbe grossomodo essere finito il processo. Questo intervento è contrattualmente ammontato di 3 milioni di euro, che è stato fatto in un'intervento di 3 milioni di euro, che è stato fatto in un'intervento di 3 milioni di euro, che è stato fatto in un'intervento di 3 milioni di euro, che è stato fatto in un'intervento di 3 milioni di euro, che è stato fatto in un'intervento di 3 milioni di euro, che è. Questo è un primo tratto, un primo lotto di tre lotti che riguardano la pista del Tevere che da Ponte San Giovanni arriva a Ponte Pattoli, sulla quale poi ci saranno ulteriori interventi finanziati dal piano di rigenerazione urbana per 3 milioni e 300 mila Euro. Teniamo conto che altri 2 milioni e 600 mila Euro arriveranno dal Ministero Infrastrutture e Trasporti per la zona di Sant'Andrea delle Traste, altri 2 milioni e 200 mila Euro sono all'interno del bando Pinqua per Ponte San Giovanni e quindi contiamo anche ecco anche con questi interventi, di creare una rete ciclo-pilonare che riamo apprezzata dalla cittadinanza."
C8PiXmRCGGg,Ciclabile Spoleto Assisi - Perugia - Umbria,4 years ago,ciclabile, You បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� you
PW6WKDK4_sQ,ALLA SCOPERTA DELL'UMBRIA IN BICI : ITINERARI E CONSIGLI - VIAGGIARE PER CONOSCERE,1 year ago,ciclabile," Ciao, benvenuto nel nostro canale. In questo video andremo alla scoperta dell'Umbria in bici. Itinerarie e consigli. Cosa fare in Umbria con la bici? Beh, tantissime cose. Non solo la natura vi catturerà, ma anche le sue bellissime città medievali in cima alle colline, i folti boschi e la cucina, per un binomio food e bike tra tartufi e vino. Da vedere Perugia, che sorge tra le colline e ospita il Pal Il Duomo e il Pozzo di San Patrizio. Ma non solo, ci sono disseminati nel cuore cittadino altri interessanti monumenti medievali, etruschi e rinascimentali, nonché suggestivi siti sotterranei. Da non perdere il Palazzo del Popolo del XIV secolo, il Labirinto di Adriano, il Tempio del Belvedere, la Rocca o Fortezza Albornoz, ma anche Torre del Moro e la Necropoli della Cannicella Siamo a Torgiano, uno dei borghi più famosi per la produzione del vino sulla collina di Brufa, in mezzo ad un parco di 12 ettari e tra le 33 sculture di artisti di fama internazionale. Tutti intorno numerosi percorsi per gli amanti della bicicletta, alla scoperta di colline, laghi e passeggiate culturali. Da fare il Valle Umbrara, ideale per la bici da corsa tra Bevagna, Spello e Assisi. Si può fare una tappa anche in Montefalco, famoso per il vino Sagrantino. Tour numero 3 La Spoleto-Norcia Si pedala lungo il tracciato dell'ex ferrovia con partenza da Spoleto lungo la strada che porta a Forca di Cerro. Il tracciato è insterrato ben battuto nella prima parte e un po' più smosso nella seconda, quindi vi consigliamo l'utilizzo della mountain bike. Attenzione che ci sono diverse gallerie buie che possono essere affrontate solo con una luce frontale o una torcia. che taglia il cuore d'Italia in due, formando gole a precipizio di incredibile bellezza. Un percorso di appena 12 chilometri percorribile da tutti, anche famiglie con bambini. Non presenta infatti alcun dislivello, è in totale sicurezza e corre tutto sulle sponde del fiume che attraversa crepacci e gallerie. Tour numero 5, da Santa Rita a San Benedetto. La Valnerina è, tra le altre cose, sinonimo di religione. Basti pensare a Cascia o a Norcia. La cittadina famosa per il culto di Santa Rita è meta da sempre di un pellegrinaggio significativo, così come la città natia di San Benedetto, patrono d'Europa, a cui è dedicato il cammino omonimo che da Norcia porta a Cassino in un viaggio lungo 300 chilometri che coinvolge i Monti Sibillini e prosegue verso Castelluccio, Cascia e Monte Leone di Spoleto. Si può fare anche in bici. Tour numero 6 La via di Francesco Un unico cammino per raggiungere Assisi su Sud in otto tappe e la via di Roma in 14 tappe. Tour numero 7, l'aciclabile Assisi-Spoleto. È un itinerario pianeggiante, quasi completamente in sede propria e ben segnalato, che in pochi chilometri vi farà pedalare nel verde e scoprire le bellezze di città d'arte come Assisi e Spoleto, ma anche di borghi come Bevagna, Trevi e Montefalco. Se siete ben allenati potete percorrere la Assisi-Spoleto in un solo giorno, ma vi consigliamo di stare qui almeno un weekend per poter fare le cose con calma e dedicare il giusto tempo alla scoperta delle bellezze che incontrerete lungo l'itinerario e, perché no, alle prelibatezze enogastronomiche di questi luoghi. Tour numero 8. Anello da Perugia verso il Parco Fluviale. L'itinerario parte da Ponte San Giovanni alle porte di Perugia e si sviluppa lungo la Valle del Tevere attraverso percorsi sterrati che costeggiano il fiume. L'obiettivo è esplorare il parco fluviale del Tevere immersi nella natura. Il percorso è pianeggiante e facile, ma nel caso fosse troppo lungo per essere completato interamente in bicicletta, si può considerare l'opzione di utilizzare il treno per il ritorno, grazie alle numerose stazioni lungo il percorso. Dopo aver lasciato la città, si entra in un sentiero sterrato che e seguendo le indicazioni per la sesta circoscrizione e si entra nel bosco didattico di Ponte Felcino. Attraversando Villa Pitignano e utilizzando le scale di un vecchio acquedotto, si supera il Tevere. Il percorso continua alternando tratti di strada sterrata e asfaltata fino a Ponte Pattoli, da dove si può proseguire verso la stazione ferroviaria. È consigliabile approfittare dell'occasione per visitare il centro di Perugia, 5 Chiesa di San Domenico, il complesso di San Francesco al Prato e la Chiesa di San Tercolano. Imperdibile è anche l'Ipogeo dei Volumni, la più grande e importante tomba gentilizia etrusca della regione. Ci piacerebbe sapere cosa ne pensi. Commenta qui sotto e non dimenticare di iscriverti al canale se ancora non l'hai fatto. Ti ringraziamo per la visione."
CVXa4xsQgJI,"REGIONE UMBRIA: 3,6 MILIONI DI EURO PER IL TURISMO LENTO E PER IL PATRIMONIO CULTURALE",1 year ago,ciclabile," Un restyling completo della ciclovia francescana e il potenziamento dei percorsi già esistenti come l'ippovia della Via di Francesco, ma anche l'innovazione digitale per valorizzare il patrimonio culturale dell'Umbria. Dal turismo lento a quello culturale, la Regione mette in campo 3,6 milioni di euro per sviluppare l'offerta turistica dell'Umbria. I progetti ideati saranno finanziati con risorse nazionali, gli interventi sono il percorso museale, la fruizione multimediale del complesso di San Francesco al Prato, con la creazione di itinerari virtuali di Perugia e la fruizione multimediale dell'area archeologica di Orvieto."
YluswFybIbE,Ciclabile Grande Anello del Trasimeno Italy Umbria Perugia  (video guida),4 years ago,ciclabile, Моя любовь បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� Kampot so សុនំរានំរានំរានំរានំរានំរានំរានំរានំរានំរានំរានំរានំរានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� You you so so so so so so so so so Push-ups បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� you
jBdrkkVZmI4,2 Milioni per la riqualificazione della pista ciclabile sul fiume Tevere,4 years ago,ciclabile," Si è svolto oggi un sopralluogo del sindaco Andrea Romizio e dell'assessore ai lavori pubblici Otello Numerini nell'area interessata alla realizzazione della riqualificazione della pista ciclabile che costeggia il fiume Tevere da Villa Pitignano a Ponte San Giovanni. Sul posto i tecnici dei tre studi di progettazione AGT, Studio Dragoni e lo Studio PAN che hanno illustrato l'intervento complessivo diviso in tre lotti. Il primo che inter di di una rampa di raccordo tra l'argine esistente e l'attuale percorso, l'esecuzione di un nuovo percorso ai margini delle aree agricole presso il canine di Collestrada, che consentirà poi con un nuovo tratto il collegamento fino al Ponte di Legno di Ponte San Giovanni. Il terzo progetto riguarda la realizzazione di una passerella ciclabile, naturalmenteanno anche l'utilizzo da chi provenisse dal bosco didattico. Il ponte è la cerniera fra i due tracciati a monte e a valle, quindi da Villa Pitignano a Ponte San Giovanni. di creare un nuovo collegamento ciclopedonale lungo la fascia ripariale del fiume Tevere. L'amministrazione comunale si tratta di un intervento che migliorando le caratteristiche, superando alcune discontinuità oggi presenti, valorizzerà i tre centri minori quali aree di interesse culturale, storico, artistico e naturalistico che rappresentano una risorsa insostituibile di turismo sostenibile e consapevole."
wn7icV0pam4,INAUGURATA LA PISTA CICLOPEDONALE SUL FIUME TEVERE NEL TRATTO PONTE SAN GIOVANNI - VILLA PITIGNANO,1 year ago,ciclabile," Ponte Valleceppe e Villa Pitignano fanno un totale di 3,5 km in attesa del terlopedonale che si snoda in prossimità delle sponde del fiume Tevere, che per noi rappresenta, lo dicevo l'altra volta, il fiume di Perugia, quindi è per noi un qualcosa di identitario, la riqualificazione di questo percorso che permette appunto di apprezzare questo bellissimo paesaggio e soprattutto direi anche tutto civere che si sviluppa come una sorta di direttrice principale attraversando tutta la regione da nord a sud e prefiggendosi così di creare una rete organizzata di percorsi per la fruizione escursionistica e turistica ma anche di intercettare quell'esigenza locale di collegamenti con le parti dell'abitato esistenti ma anche con poli generatori di servizi come plessi scolastici e ricreativi. credo anche di uno spazio ambientale, di uno spazio urbano di grande valore, di grande anche significato. Come ricordava l'assessore Nmente riqualificando l'asta del Tevere. Da Ponte San Giovanni a Ponte Pattoli, ha continuato il sindacoe Tevere. Pensate a tutto l'intervento che interesserà Ponte San Giovanni con oltre 30 milioni di euro di riqualificazione urbana, di rigenerazione.remo a iniziare a demolire una parte di quei palazzoni all'ingresso di Ponte San Giovanni e non vi nascondo che attendo con una certa emozione per il momento. Andremo a riqualificare tutta l'area centrale di via Cestellini, quindi così andando a configurare una vera e propria piazza, un luogo ancora più centrale per la socialità di Ponte San Giovanni. Andremo a realizzare, lo raccontavo prima Roberto, finalmente in un quartiere un sistema completo di mobilità dolce che interesserà tutto Ponte San Giovanni. Noi oggi abbiamo in alcuni quartieri, in alcune aree, alcuni tratti di viabilità che hanno vinto nel passato queste interventi, però non c'è un quartiere, se ragionate, che consente e riconosce questa possibilità ai cittadini in ogni angolo del quartiere stesso. Questo accadrà a Ponte San Giovanni perché di oltre ai 30 milioni di euro del PNRR andremo a mettere altri 800 mila euro di antifinanziamento che andrà a baciarsi con questo perché poi quel sistema arriverà fino al ponte di legno e da lì quindi partirà e proseguirà fino a Ponte Pattoli. Con i fondi della rigenerazione urbana per il Tevere, oltre 10 milioni di euro, non ci accontenteremo di sistemare questo percorso che oggi anche andremo in parte a fare insieme, ma come si è detto anche in altre occasioni, partiranno delle antenne da questa viabilità principale fino ai luoghi di maggior interesse di Ponte Vallecetti, di Villa Pedignano, di Ponte Percino, di Ponte Fattoli, fino alle scuole, fino alle aerosportive, quindi questa cittadina non si fermerà, verrà riconnessa con questi spazi. Questo perché abbiamo più volte detto che per noi questa infrastruttura deve servire per i nostri cittadini, per consentire a coloro che devono muoversi da una parte all'altra della città di poterla utilizzare in sicurezza in un contesto credo unico al mondo."
