video_id,title,upload_date,keyword,transcription
hp_-El6I8bk,"Conservatorio ""F. Morlacchi"" - Perugia",4 years ago,spazi verdi," The Conservatory of Music Francesco Morlacchio of Perugia is the sole higher musical artistic education state institution in Umbria, designed to foster specialization, research and musical production. Thanks to the prestige of the tuition staff, the quality and continuity of the artistic production, it is considered among the most vital and proactive Italian conservatories and is attended by almost 600 students. The academic offer includes all instruments as well as the Department of New Technologies and Musical Languages, the JETS School and the Electronic Music class founded in 1980 among the first in Italy. The study of the instrument provides theoretical and ensemble classes, and subjects such as music theory, history of music, harmony, ensemble and chamber music, choral and orchestral laboratories. This training activity of the Conservatory is integrated in synergy with the territory by an articulated artistic production, which sees teachers and students involved in various musical events, such as the Classes A at the end of each academic year, and a full season of concerts made by professors and students that highlight the different talents of our institution. The symphonic and jazz orchestra composed by students, professors and students that highlight the different talents of our institution. The symphonic and jazz orchestra composed by students, professors and alumni are a flagship of the Conservatory, absolute protagonists of numerous events, both institutional, such as the inaugural concert of the academic year, up to external collaborations with prestigious and internationally renowned organizations such as Festival di Due Mondi in Spoleto or Sacra Musica Re Umbra, Umbria Jets and Festival di Assisi. Furthermore, orchestral rehearsals take place in the suggestive auditorium. There are plenty of real excellences in the Conservatory that offer added value to the academic activity. 1795, an original fortepiano by Ignace Pléiel, dated 1862, a copy of the clave chord by Johann Christopher Schidmeier, 1796, a copy of the harpist chord by Carlo Grimaldi, 1697, and a copy of the harpist chord by Johannes Rukas, 1638. The special mention should be reserved for the magnificent organ built in the auditorium by Guido Pinchi, equipped with five keyboards and over 6,000 pipes, considered among the best instruments still existing today. Equally valuable are the chorus of white voices and the youthoir, which offer a vocal and creative training course for youth open to cultural and artistic stimuli, in addition to concert activities in collaboration with the various groups of the Conservatory. The academic courses are structured with a Formula 3 plus 2 that consists in a first-level triennium and a second level specialization biennium. At the end of this cycle of studies, the student acquires the academic diploma in musical disciplines, equivalent to the master's degree of all Italian universities, ensuring a curriculum comparable to European standards. In addition to the academic courses, the Conservatory has activated Propaganda Courses, which offer a structured procedure designed to provide students with adequate skills to access the first-level academic courses, the Triennium for lifelong learning without age restrictions. The total duration of basic courses is three years, while free courses provide ten lessons to be held within the academic year and, at the end, the institution will issue a certificate attesting the frequency and the skills acquired by the attendant. It is possible to attend single courses related to the disciplines of the first and second level courses by enrolling in single courses with the chance to take for growth and musical knowledge of international level that register a massive participation of students. It's also worth to mention the Erasmus programme, a student mobility project of the European Union that offers the students a chance to gain experience in support of their education and training, with a period of study abroad that is legally recognized in terms of exams, courses and acquired credits. If you love or are interested in music, make your dreams come true. Talent must be pursued and directed. Enrolling Conservatory of Music Francesco Morlacchi in Perugia."
-EPVBzm3Df0,Vip Garden,7 years ago,spazi verdi, Music
3OmduFfS3gg,Mini parco campo di marte,8 years ago,spazi verdi, Preview Preview Preview Preview Pretty Pretty Pretty Pretty會停會停會停會停沸铁沸铁沸铁沸铁 you
Toiem0kTZJs,Incantevole Perugia!,2 years ago,spazi verdi, so បូនានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� you
u0-XMGScTtI,PERUGIA APPARAMENTO IN VENDITA ZONA CENTRALE AMPI SPAZI,3 years ago,spazi verdi, I បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� 🎵
MhXWBjkHc0Q,APPARTAMENTO IN VENDITA CASTEL DEL PIANO PERUGIA AMPI SPAZI POSIZIONE CENTRALE,4 years ago,spazi verdi, Без тебя បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន�
ldotjRVuFJI,Appartamento in vendita a Perugia in loc. Ferro di Cavallo,7 months ago,spazi verdi, Моя любовь so you
sYPcKy5pjKs,PERUGIA  APPARTAMENTO IN VENDITA  IN VIA BRIGANTI AMPI SPAZI 140 MQ.,4 years ago,spazi verdi, ... so បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� You
blhmUlkj44A,Autumn Walk Through Percorso Verde in Perugia – Italy’s Hidden Oasis,2 months ago,verde urbano, So បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន�
_R9F0ooA4dA,WiseTown Green Land Dashboard - lo strumento per la gestione del verde urbano,2 years ago,verde urbano, Thanks for watching guys!
itN51LgdXL0,Verde urbano: l'importanza per l'ambiente e la salubrità dell'aria,5 years ago,verde urbano," Analisi di stabilità degli alberi nelle aree urbane. È stato questo il tema del convegno organizzato al Caos di Terni dalla Federazione Ordini dei Dottori Agronomi e dei Dottori Forestali Fodap Umbria in collaborazione con il Comune di Terni. Una maggiore presa di coscienza della collettività, dell'importanza del verde presente nelle nostre città che è sempre importante rispetto anche alle condizioni di inquinamento che poi viviamo quotidianamente. Abbiamo fatto il punto perché è stato il motivo di rimarcare che la gestione del verde urbano esige delle competenze e per rendere cosciente gli amministratori che nella gestione di aree importanti delle città è importante rivolgersi a delle competenze specifiche. Gli alberi nel verde urbano non sono più solo semplici elementi con funzionalità estetiche, ma sono sempre più considerati individui viventi in grado di esprimere benefici essenziali per la popolazione dei contesti urbanizzati. di depurazione dell'aria. Per questo motivo l'amministrazione si impegnerà anche nel futuro per cercare di incrementare il numero degli alberi che si trovano all anche quello arbustivo ed erbaceo delle aree urbane e periurbane, in grado di esprimere, olt'importanza non solo paesaggistica, bensì l'importanza come individui in grado di offrire una molteplicità di servizi tra i quali, oltre a quelli legati alla salubrità dell'aria, alla salubrità del suolo, soprattutto servizi ecosistemici e servizi ambientali. Sicuramente quella del verde urbano è"
pDjzRV2WU-k,"Ambiente, i benefici ""ecosistemici"" del Barton Park alla città di Perugia",2 years ago,verde urbano," Il Barton Park fa bene all'ecosistema di Perugia immagazzinando anidride carbonica e assorbendo le polveri inquinanti. È quanto risulta da una ricerca condotta dal Dipartimento di Ingegneria Civile e Ambientale dell'Università di Perugia nell'ambito del progetto europeo LifeClivat che mira ad accrescere la consapevolezza sui benefici generati dal verde urbano sugli ecosistemi. La ricerca è stata presentata in occasione della Giornata della Terra istituita dalle Nazioni Unite. In base allo studio, la vegetazione, che ricopre 2 ettari dei 3 totali del Barton Park, contribuisce a regalare aria pulita alla città di Perugia e ad assicurare un effetto di raffrescamento. Nei suoi processi di fotosintesi, la ricca flora del parco dal 2019 ha catturato quasi 50 tonnellate di anidride carbonica e ha prodotto ossigeno per 15 tonnellate. Inoltre ha assorbito più di 30 chili di PM10. Il tutto senza considerare il prato che da solo riesce ad assorbire ogni anno 5 tonnellate e mezzo di CO2 e 60 chili di particolato. La ricerca stima infine che fra dieci anni queste quantità risulteranno triplicate. I numeri sono stati forniti durante la presentazione da Mauro Bartolini, cofondatore del gruppo Barton, Otello Numerini, assessore all'ambiente e aree verdi del comune di Perugia, Marco Fornaciari da Passano e Fabio Orlandi, docenti di botanica ambientale applicata del Dipartimento di Ingegneria Civile e Ambientale. L'incontro è stato l'occasione anche per dare alla cittadinanza un'anticipazione che cambierà ancora una volta l'identità di Pian di Massiano. Il Barton Park fra due anni raddoppia, ha annunciato a sorpresa Bartolini, lo metteremo in connessione con il percorso verde grazie a un ponte pedonale che unirà le due zone."
c5vu5EX3ndg,Pool Garden Design - Progetto area verde Luxury Design,7 years ago,verde urbano, So Apenas um pouco de corante. you
hB2LeY5UyvU,PERUGIA - IL PERCORSO VERDE SI COLORA D'AUTUNNO - Full HD,12 years ago,verde urbano," Duquesne whistle blowin' Sound like you saw an unfollowin' boy Listen to that Duquesne whistle blowin' Blowin' like she never blowed before. Blue light blinking, red light glowing, blowing like she's at my chamber door. You're smiling through the fence at me, just like you've always smiled before. Listen to that Duquette whistle blowin' Blow like she ain't gonna blow no more Can't you hear that Duquesne whistle blowin'? Blowin' like the sky's gonna blow apart You're the only thing alive that keeps me goin' You're like a time bomb in my heart i can hear a sweet voice gently calling must be the mother of our lord listen to that duquesne whistle blowing look like my woman's on board Listen to that Duquesne whistle blowin' Lord like it's gonna blow my blues away You old rascal, I know exactly where you're goin going I'll leave you there myself at the break of day I wake up every morning with that woman in my bed Everybody telling me she's gone to my head Listen to that duquesne whistle Blowin' like itin' through another no good town The lights of my native land are glowin' I wonder if they'll know me next time round I wonder if that old oak tree's still standing That old oak tree, the one we used to climb Listen to that duquette whistle blowing blowin' Blowin' like she's blowin' right on time you"
NcU0NEOMdsw,PERUGIA - ATLAS LIVING SOLUTION,1 year ago,verde urbano, Thanks for watching!
wZM2pESu6gs,Piante officinali // A Perugia il progetto Futuro nel verde [UMBRIA NEWS],4 years ago,verde urbano," Imparare a coltivare le piante ufficinali con la doppia finalità di farne strumenti di arredo urbano e coltivazioni di base. Concepito con questo obiettivo, ha riscosso un buon successo il quinto corso del progetto Futuro nel Verde a cui hanno partecipato 15 persone con fragilità economiche e sociali che ha portato alla riqualificazione delle aiuole e aree verdi intorno al centro accoglienza immigrati di via del Favarone a Perugia. A far visita alla struttura l'assessore comunale alle politiche sociali Edy Cicchi accompagnata dal consigliere comunale con Deleggal Verde Federico Lupattelli. sia molto importante perché anche i cittadini, anche i nostri cittadini, chi già vive nella propria città ha bisogno di riscoprire che ci sono angoli che hanno bisogno della nostra attenzione. Oggi il sociale non si occupa solo di dare servizi dal punto di vista assistenziale ma anche di sostenere quei progetti che fanno in modo che la citt lavori e di un'attente e qualificata selezione del verde, per noi è importante che ci siano persone formate in questo senso. di rilievo ma anche metodi di progetto e quindi criticità opportunità, individuazione degli ob di Ateneo per i musei scientifici e Federazione Italiana produttori piante ufficinali."
SKOs3Kgi2kc,Pool Garden Design - Progetto area verde con piscina,7 years ago,verde urbano, So you
7dQkRVW75oI,"L'Associazione BorgoBello inaugura Ortobello, un'oasi di verde e bellezza nel cuore di Perugia",9 years ago,verde urbano," E nasce l'Orto Bello di Perugia, una prima porzione di quello che sarà l'Orto Urbano del quartiere di Borgo Bello che racchiude Corso Cavour e Borgo 20 Giugno. L'idea è nata da una collaborazione fra l'associazione di quartiere Borgo Bello, De Umbra Institute e l'Università di Agraria con l'obiettivo di rendere più accogliente la città, riqualificarla e creare così anche dei nuovi legami sociali. L'iniziativa si è sviluppata all'interno del progetto Caro Vicolo con lo scopo di ridare vita anche alle vie secondarie, a quelle più degradate che a volte ci sono nei quartieri, attraverso piccole trasformazioni degli spazi pubblici progettate e realizzate in maniera partecipata."
kTibB56Dly4,WiseTown: costruire Smart Cities e Smart Communities,1 year ago,verde urbano," Tutto inizia qui. La città. Il luogo in cui le vite si intrecciano e le sfide diventano opportunità. Un insieme di elementi interconnessi. Un mondo di mondi. Perché una città cresca in maniera armoniosa e diventi il porto sicuro di ogni cittadino, è necessario che ogni aspetto sia gestito con intelligenza, velocità ed efficienza. បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� Numeri, statistiche, immagini, parole, dati a cui diamo valore trasformandoli in informazioni per prendere decisioni migliori e rendere la nostra città sempre più somigliante al mondo che vogliamo."
I4-56D6Mg2E,"La Passeggiata Terni, Giardini Pubblici | Parco Per Bambino | Public Park Terni @tanzinasworld",2 years ago,verde urbano," Assalamualaikum Welcome back to my channel This is Tanzina from Tanzina's World Ashaakari sabahe nishta anak bhalo achal Alhamdulillah amra anek bhalo achi Aajke ami ebong amar ekjun porichito bhabi ebong unar nyer saho amra ekta jayge ekdute esechi Amadir sahor theke 30 minuter er durutte ye sahorta Ye sahor er naam hoche Terni Terni ta liretib province e आपको जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जब जपको बिचले हाटा हाटे करते आशे, साइकलिंग करते आशे भीतोरे किछों बाच्चादेर खेला धुला करर किछों अक्टिविटिस आशे अम्र No chodź jak. so បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� so បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� so បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� so បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន� so so បានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន�"
Wz6kmnRk_cY,Presentazione dello Standard di Certificazione PEFC per Gestione Sostenibile del Verde Urbano,2 years ago,verde urbano," PFC Italia è la sede nazionale dell'associazione internazionale PFC presente in 56 paesi di tutto il mondo. L'obiettivo è quello di costruire standard per la promozione e la corretta gestione del patrimonio forestale ma anche delle piantagioni e del verde urbano. Questo nuovo standard di gestione sostenibile del verde urbano che stiamo creando e presentando oggi proprio in occasione di Euroflora è un po' la sintesi di un percorso che abbiamo fatto insieme a vari stakeholder sia pubblici che privati del mondo che ruota attorno al verde urbano quindi università ma anche centri di ricerca comuni e professionisti che insieme si sono messi seduti per definire cosa vuol dire corretta e sostenibile gestione del verde in città. Quindi aspetti legati alla biodiversità ma anche alla corretta crescita delle piante e la capacità di stoccare anidride carbonica da parte delle stesse e soprattutto in ambito urbano fondamentale il ruolo sociale che il verde e gli alberi donano ai cittadini, cittadini che sempre più popolano le città. In Italia e nel mondo c'è un trend evidentissimo legato al numero sempre crescente di abitanti in ambito urbano."
LmNa24ddjbM,Le aree verdi del Comune di Perugia un t,9 years ago,verde urbano," Il Vice Sindaco Barelli con delega all'ambiente ha voluto oggi incontrare i giornalisti della stampa in alcune aree verdi della città. Il sopralluogo tenuto sul parco Ciccomandex, nell'area verde di Madonna Alta, Pian della Genna, al parco della Canapina e al parco di Santa Lucia, alla presenza di alcune associazioni che ne curano il verde grazie alle 26 convenzioni stipulate dal Comune nel mese di aprile, ha permesso all'amministrazione di fare il punto e di avviare un percorso di analisi e riflessione finalizzata di individuare nuove modalità di gestione delle aree verdi comunali. sicuramente interveniamo. A queste problematicità hanno risposto gli uffici tecnici dell'area risorse ambientali Smart City e l'unità operativa edilizia scolastica Verde e Sport con l'elaborazione di un censimento completo del Verde comunale, informatizzato e online a fine settembre sul portale del Comune e l'elaborazione di un piano del Verde che proprio partendo da un'adeguata conoscenza della situazione attuale possa rappresentare uno strumento di pianificazione in grado di definire un programma organico di interventi e di uno sviluppo integrato del verde urbano. Il Vice sindaco Barelli ha concluso l'incontro affermando che 339 aree verdi per un totale di 10 milioni di metri cubi di verde urbano sono un grande patrimonio per la città e garantire la loro qualità, la loro bellezza e fruibilità a bambini, famiglie e anziani è una priorità di questa amministrazione."
rYJ9x1lD7hU,Urban Nature anche Perugia promuove la biodiversità insieme al WWF,7 years ago,verde urbano," Dalla caccia al tesoro alle visite guidate, dal golf alle arti marziali, Urban Nature è l'occasione per scoprire e comprendere il valore culturale e scientifico della biodiversità urbana e delle tante forme di vita che popolano la nostra quotidianità. A Perugia, come in altrettante 50 città italiane, il WWF ha organizzato una giornata dedicata all'Urban Nature, alla scoperta della natura in città valorizzando tutti i soggetti cittadini e gruppi che stanno già operando in città per aumentare la biodiversità e darle spazio. E' proprio nel parco urbano Cicomendez dove si trova il primo dei due ostelli della IG intitolato a Mario Spagnoli diretto dal 2000 da Stefania Antolini con una capacità ricettiva di 180 persone e una gestione attenta alla natura, al sociale e alla collaborazione con diverse associazioni culturali che gravitano Oggi l'iniziativa del WWF è in tutta Italia. che per la parte ludica e informativa sulla biodiversità dedicata ai bambini. Urban Nature, una festa della natura proprio qui al Parco Cicomanderzi all'ostello Mario Spagnoli? progetto a livello nazionale, quindi ragioniamo di biodiversità, di qualità della natura e ne ragioniamo al Circo Mendez, uno dei parchi nei quali l'amministrazione sta investendo, che è insieme a quello di Pianni Marziano uno dei polmoni verdi della città e qui vediamo che c'è una collaborazione tra associazioni di interesse, di rilievo nazionale come l'UVF, associazioni di volontariato locale, collaborazione con le scuole, con il Capitini, collaborazione con l'università, quindi un progetto di qualità verso quella green community che il Comune di Perugia vuole far crescere in ogni area verde, perché il verde è qualità della città e la custodia di quel verde è una necessità di tutti, della comunità intesa in senso ampio con le collaborazioni anche del Dipartimento di Agraria e dell'Agenzia Forestale. Partiamo dal Cico Mendez per allargarci poi in tutta la città."
_iU4edcI26s,"Perugia, Barelli: «Le nostre aree verdi intelligenti»",7 years ago,verde urbano," Vicesindaco, aree verdi intelligenti, che cosa significa? Significa che noi dobbiamo migliorare le aree verdi nella qualità e anche nella fruibilità. Intelligenza significa che noi le doteremo di una nuova illuminazione e di un sistema wifi gratuito nel quale poi sarà presente una o più applicazioni che renderanno fruibili le aree verdi per le diverse attività. Noi abbiamo immaginato attività sportive, attività del tempo libero, ma anche per gli studenti come aule e studio all'aperto dove d'estate si può studiare all'aperto e nello stesso tempo rimanere collegati con uno smartphone e vedere i servizi che il Comune di Perugia o l'Università forniscono agli stessi studenti. Quindi una città intelligente non può non porsi nell'ottica di avere anche le aree verdi intelligenti con qualità che aiutano sia giovani che anziani a viverle meglio. Abbiamo visto che saranno gestite prevalentemente da associazioni. C'è stato già un discreto riscontro? Sì, c'è stato un grande risultato. Noi siamo arrivati a 104 associazioni che gestiscono le aree verdi, una delle aree verdi al momento hanno un'associazione che la gestisca? No, le aree verdi sono 302 tra piccole e grandi quindi saremo arrivati a 104 sono alle associazioni, le aree verdi gestite sono di più, saranno 120 circa. Quindi è una parte significativa ma non la totalità. Questa parte significativa però sono le aree verdi più importanti e da lì noi vorremmo costruire un modello che sia utile per le altre aree verdi e per l'intera città in termini di qualità, di miglioramento e di ambizione a far meglio. Se non dovessero arrivare delle proposte ed associazioni per gestire un'area verde, la manutenzione la gestisce il Comune? La gestisce il Comune tramite l'Agenzia Forestale, abbiamo una convenzione annuale in base alla quale c'è una qualità delle aree verdi che viene garantita e sulla quale noi faremo i controlli necessari."
cW0biAtX9-E,WiseTown: La Dashboard del Verde per monitorare la salute del verde della città,1 year ago,verde urbano," Abbiamo visto parlare prima del dashboard del verde. Il dashboard del verde è questo dashboard che permette di andare a vedere e a sovrapporre sulla città i dati che arrivano da satellite, che noi elaboriamo come team dev e lì generiamo indici che dicono quanto sta bene e quanto sta male il verde nella nostra città. Poi insieme ai dati della città capiamo quanto verde è pubblico, quanto verde privato. Se il verde è della scuola piuttosto che è un verde che sta intorno a un parco. Se è il verde dell'aiuola e andare a capire se sta bene o se sta male senza nemmeno andare lì fisicamente permette di monitorare, scegliere dove andare a fare degli interventi, capire dove ci sono delle mancanze. Ad esempio, se io vado... Adesso abbiamo scelto un sistema di confini, ne possiamo scegliere tantissimi. Abbiamo scelto le parrocchie, perché le parrocchie aggregano in modo naturale il territorio, ma ci sono altri tipi di... Ci sono i rioni, ci sono altre cose. Ma se noi andiamo adesso a scegliere una parrocchia specifica, qua vediamo che il verde urbano pro capite è altissimo. Chiaramente quando vado più verso il centro si riduce drasticamente. E poi qua possiamo andare a vedere per esempio il verde nella città, come sta messo, quante zone sono più urbanizzate che verdi e viceversa. Da questo cruscotto nascono le decisioni, perché io vado a fare i confronti, vado a fare le verifiche e vado a capire anche come stiamo messi a livello nazionale. Quindi vediamo qua che come verde procapite tra le città di media dimensione, Perugia è al secondo posto, vuol dire che abbiamo molto verde. Abbiamo anche una collina dentro la città che è Montemorcino, quindi abbiamo dei motivi per cui abbiamo molto verde."
